year,sex,age_x,qx,lx,dx,upcase_lx,upcase_tx,ex
2005,Total,29,0.00041,99116,41,99095,5120751,51.7
2005,Total,30,0.00044,99075,44,99053,5021656,50.7
2005,Total,31,0.00047,99031,47,99007,4922603,49.7
2005,Total,32,0.00051,98984,50,98959,4823596,48.7
2005,Total,33,0.00054,98934,54,98907,4724637,47.8
2005,Total,34,0.00058,98880,58,98851,4625730,46.8
2005,Total,35,0.00062,98822,61,98792,4526879,45.8
2005,Total,36,0.00066,98761,66,98728,4428087,44.8
2005,Total,37,0.00073,98695,72,98660,4329359,43.9
2005,Total,38,0.00081,98624,80,98584,4230700,42.9
2005,Total,39,0.00092,98544,90,98499,4132116,41.9
2005,Total,40,0.00103,98453,101,98403,4033617,41
2005,Total,41,0.00114,98352,112,98297,3935215,40
2005,Total,42,0.00125,98241,123,98179,3836918,39.1
2005,Total,43,0.00138,98118,135,98050,3738739,38.1
2005,Total,44,0.00151,97983,148,97909,3640688,37.2
2005,Total,45,0.00164,97835,160,97755,3542780,36.2
2005,Total,46,0.00178,97675,173,97588,3445025,35.3
2005,Total,47,0.00196,97502,191,97406,3347436,34.3
2005,Total,48,0.00219,97311,214,97204,3250030,33.4
2005,Total,49,0.00247,97097,240,96977,3152826,32.5
2005,Total,50,0.00275,96858,267,96724,3055848,31.5
2005,Total,51,0.00305,96591,294,96444,2959124,30.6
2005,Total,52,0.00338,96296,325,96134,2862681,29.7
2005,Total,53,0.00376,95971,361,95790,2766547,28.8
2005,Total,54,0.00418,95610,400,95410,2670756,27.9
2005,Total,55,0.00461,95210,439,94991,2575347,27
2005,Total,56,0.00505,94771,479,94532,2480356,26.2
2005,Total,57,0.00559,94292,527,94029,2385824,25.3
2005,Total,58,0.00625,93765,586,93472,2291795,24.4
2005,Total,59,0.00699,93179,652,92853,2198323,23.6
2005,Total,60,0.00775,92527,717,92169,2105470,22.8
2005,Total,61,0.00854,91810,784,91418,2013301,21.9
2005,Total,62,0.00945,91026,860,90596,1921883,21.1
2005,Total,63,0.01053,90166,950,89691,1831287,20.3
2005,Total,64,0.01173,89217,1046,88694,1741596,19.5
2005,Total,65,0.01295,88170,1142,87599,1652902,18.7
2005,Total,66,0.01422,87029,1237,86410,1565303,18
2005,Total,67,0.01562,85791,1340,85121,1478893,17.2
2005,Total,68,0.01722,84451,1455,83724,1393771,16.5
2005,Total,69,0.01893,82997,1571,82211,1310047,15.8
2005,Total,70,0.02065,81426,1681,80585,1227836,15.1
2005,Total,71,0.02249,79745,1793,78848,1147250,14.4
2005,Total,72,0.02475,77951,1930,76987,1068402,13.7
2005,Total,73,0.02765,76022,2102,74971,991415,13
2005,Total,74,0.03091,73920,2285,72777,916444,12.4
2005,Total,75,0.03425,71635,2453,70408,843667,11.8
2005,Total,76,0.03771,69182,2609,67877,773259,11.2
2005,Total,77,0.04168,66573,2775,65185,705382,10.6
2005,Total,78,0.04647,63798,2964,62315,640197,10
2005,Total,79,0.05175,60833,3148,59259,577881,9.5
2005,Total,80,0.05714,57685,3296,56037,518622,9
2005,Total,81,0.06255,54389,3402,52688,462585,8.5
2005,Total,82,0.06818,50987,3476,49249,409897,8
2005,Total,83,0.0743,47511,3530,45746,360648,7.6
2005,Total,84,0.08091,43981,3559,42202,314902,7.2
2005,Total,85,0.0881,40422,3561,38642,272701,6.7
2005,Total,86,0.09589,36861,3535,35094,234059,6.3
2005,Total,87,0.10434,33327,3477,31588,198965,6
2005,Total,88,0.11348,29849,3387,28156,167377,5.6
2005,Total,89,0.12337,26462,3265,24830,139221,5.3
2005,Total,90,0.13406,23197,3110,21642,114391,4.9
2005,Total,91,0.14561,20088,2925,18625,92749,4.6
2005,Total,92,0.15806,17163,2713,15806,74124,4.3
2005,Total,93,0.17148,14450,2478,13211,58317,4
2005,Total,94,0.18592,11972,2226,10859,45106,3.8
2005,Total,95,0.20145,9746,1963,8764,34247,3.5
2005,Total,96,0.21811,7783,1698,6934,25483,3.3
2005,Total,97,0.23597,6085,1436,5367,18549,3
2005,Total,98,0.25508,4649,1186,4056,13182,2.8
2005,Total,99,0.27549,3463,954,2986,9125,2.6
2005,Total,100_and_over,1,2509,2509,6139,6139,2.4
2005,Male,0,0.00253,100000,253,99792,7759262,77.6
2005,Male,1,0.00017,99747,17,99738,7659470,76.8
2005,Male,2,0.00016,99730,16,99722,7559731,75.8
2005,Male,3,0.00015,99714,15,99706,7460009,74.8
2005,Male,4,0.00014,99699,14,99692,7360303,73.8
2005,Male,5,0.00012,99685,12,99679,7260611,72.8
2005,Male,6,0.00011,99673,11,99668,7160932,71.8
2005,Male,7,0.0001,99662,10,99657,7061264,70.9
2005,Male,8,0.0001,99652,10,99647,6961607,69.9
2005,Male,9,0.00011,99642,11,99637,6861960,68.9
2005,Male,10,0.00012,99631,12,99625,6762323,67.9
2005,Male,11,0.00013,99619,13,99613,6662698,66.9
2005,Male,12,0.00015,99606,15,99599,6563086,65.9
2005,Male,13,0.00017,99592,17,99583,6463487,64.9
2005,Male,14,0.0002,99575,20,99565,6363904,63.9
2005,Male,15,0.00023,99555,23,99544,6264339,62.9
2005,Male,16,0.00026,99532,26,99519,6164795,61.9
2005,Male,17,0.0003,99506,30,99492,6065276,61
2005,Male,18,0.00035,99477,35,99459,5965784,60
2005,Male,19,0.00042,99442,41,99421,5866325,59
2005,Male,20,0.00048,99400,48,99376,5766904,58
2005,Male,21,0.00054,99352,54,99325,5667528,57
2005,Male,22,0.00058,99298,58,99269,5568202,56.1
2005,Male,23,0.00058,99240,58,99211,5468933,55.1
2005,Male,24,0.00056,99182,56,99155,5369722,54.1
2005,Male,25,0.00053,99127,53,99100,5270567,53.2
2005,Male,26,0.00051,99074,50,99049,5171467,52.2
2005,Male,27,0.0005,99024,49,98999,5072418,51.2
2005,Male,28,0.00051,98975,51,98949,4973418,50.2
2005,Male,29,0.00054,98924,54,98897,4874469,49.3
2005,Male,30,0.00058,98870,57,98841,4775573,48.3
2005,Male,31,0.00061,98813,60,98783,4676731,47.3
2005,Male,32,0.00065,98753,64,98721,4577949,46.4
2005,Male,33,0.00069,98689,69,98654,4479228,45.4
2005,Male,34,0.00075,98620,74,98583,4380574,44.4
2005,Male,35,0.0008,98546,79,98507,4281990,43.5
2005,Male,36,0.00086,98468,84,98426,4183483,42.5
2005,Male,37,0.00093,98383,92,98338,4085058,41.5
2005,Male,38,0.00104,98292,102,98241,3986720,40.6
2005,Male,39,0.00116,98190,114,98133,3888480,39.6
2005,Male,40,0.00129,98076,127,98012,3790347,38.6
2005,Male,41,0.00142,97949,139,97879,3692335,37.7
2005,Male,42,0.00156,97810,153,97733,3594456,36.7
2005,Male,43,0.00171,97657,167,97573,3496722,35.8
2005,Male,44,0.00187,97489,182,97398,3399149,34.9
2005,Male,45,0.00203,97307,197,97208,3301751,33.9
2005,Male,46,0.0022,97110,213,97003,3204543,33
2005,Male,47,0.00242,96896,235,96779,3107540,32.1
2005,Male,48,0.00272,96662,263,96530,3010761,31.1
2005,Male,49,0.00307,96399,296,96251,2914231,30.2
2005,Male,50,0.00343,96102,330,95937,2817980,29.3
2005,Male,51,0.00381,95773,365,95590,2722042,28.4
2005,Male,52,0.00423,95408,404,95206,2626452,27.5
2005,Male,53,0.00473,95004,450,94779,2531247,26.6
2005,Male,54,0.00528,94554,499,94305,2436468,25.8
2005,Male,55,0.00583,94055,548,93781,2342163,24.9
2005,Male,56,0.00641,93507,600,93207,2248382,24
2005,Male,57,0.00711,92907,661,92577,2155174,23.2
2005,Male,58,0.00798,92247,736,91879,2062597,22.4
2005,Male,59,0.00894,91511,818,91102,1970718,21.5
2005,Male,60,0.00993,90692,901,90242,1879617,20.7
2005,Male,61,0.01097,89792,985,89299,1789375,19.9
2005,Male,62,0.01217,88807,1080,88267,1700075,19.1
2005,Male,63,0.01362,87726,1195,87129,1611809,18.4
2005,Male,64,0.01524,86531,1319,85872,1524680,17.6
2005,Male,65,0.0169,85213,1440,84493,1438808,16.9
2005,Male,66,0.0186,83773,1558,82993,1354315,16.2
2005,Male,67,0.02046,82214,1682,81373,1271322,15.5
2005,Male,68,0.02255,80532,1816,79624,1189949,14.8
2005,Male,69,0.02475,78716,1949,77742,1110325,14.1
2005,Male,70,0.02698,76767,2071,75732,1032583,13.5
2005,Male,71,0.02934,74696,2191,73601,956851,12.8
2005,Male,72,0.03219,72505,2334,71338,883251,12.2
2005,Male,73,0.03578,70171,2511,68916,811913,11.6
2005,Male,74,0.03979,67660,2692,66314,742997,11
2005,Male,75,0.0439,64968,2852,63542,676683,10.4
2005,Male,76,0.04814,62116,2990,60621,613141,9.9
2005,Male,77,0.05289,59126,3127,57562,552520,9.3
2005,Male,78,0.05848,55998,3275,54361,494959,8.8
2005,Male,79,0.06457,52724,3404,51022,440597,8.4
2005,Male,80,0.07075,49320,3489,47575,389576,7.9
2005,Male,81,0.07697,45830,3527,44067,342001,7.5
2005,Male,82,0.08352,42303,3533,40536,297934,7
2005,Male,83,0.09076,38770,3519,37010,257398,6.6
2005,Male,84,0.09869,35251,3479,33511,220388,6.3
2005,Male,85,0.1072,31772,3406,30069,186877,5.9
2005,Male,86,0.11639,28366,3301,26715,156808,5.5
2005,Male,87,0.12631,25065,3166,23482,130092,5.2
2005,Male,88,0.13702,21899,3001,20398,106611,4.9
2005,Male,89,0.14857,18898,2808,17494,86213,4.6
2005,Male,90,0.161,16090,2591,14795,68718,4.3
2005,Male,91,0.17437,13500,2354,12323,53923,4
2005,Male,92,0.18874,11146,2104,10094,41601,3.7
2005,Male,93,0.20416,9042,1846,8119,31507,3.5
2005,Male,94,0.22068,7196,1588,6402,23388,3.3
2005,Male,95,0.23837,5608,1337,4940,16986,3
2005,Male,96,0.25726,4271,1099,3722,12046,2.8
2005,Male,97,0.27741,3172,880,2732,8324,2.6
2005,Male,98,0.29886,2292,685,1950,5592,2.4
2005,Male,99,0.32167,1607,517,1349,3642,2.3
2005,Male,100_and_over,1,1090,1090,2293,2293,2.1
2005,Female,0,0.00203,100000,203,99833,8245565,82.5
2005,Female,1,0.00016,99797,16,99789,8145732,81.6
2005,Female,2,0.00015,99781,15,99773,8045943,80.6
2005,Female,3,0.00014,99766,14,99759,7946169,79.6
2005,Female,4,0.00013,99751,13,99745,7846411,78.7
2005,Female,5,0.00012,99738,12,99732,7746666,77.7
2005,Female,6,0.00011,99726,11,99721,7646934,76.7
2005,Female,7,0.0001,99715,10,99710,7547213,75.7
2005,Female,8,0.0001,99705,10,99699,7447503,74.7
2005,Female,9,0.00011,99694,11,99689,7347804,73.7
2005,Female,10,0.00011,99683,11,99678,7248115,72.7
2005,Female,11,0.00012,99672,12,99666,7148437,71.7
2005,Female,12,0.00013,99660,13,99654,7048771,70.7
2005,Female,13,0.00014,99647,14,99641,6949118,69.7
2005,Female,14,0.00015,99634,15,99627,6849477,68.7
2005,Female,15,0.00016,99619,16,99611,6749850,67.8
2005,Female,16,0.00017,99603,17,99595,6650239,66.8
2005,Female,17,0.00018,99586,18,99577,6550644,65.8
2005,Female,18,0.0002,99568,19,99558,6451067,64.8
2005,Female,19,0.00021,99549,21,99538,6351509,63.8
2005,Female,20,0.00022,99528,22,99517,6251971,62.8
2005,Female,21,0.00023,99506,23,99494,6152454,61.8
2005,Female,22,0.00024,99483,24,99471,6052959,60.8
2005,Female,23,0.00024,99459,24,99447,5953488,59.9
2005,Female,24,0.00025,99435,24,99423,5854042,58.9
2005,Female,25,0.00024,99410,24,99398,5754619,57.9
2005,Female,26,0.00025,99386,24,99374,5655221,56.9
2005,Female,27,0.00025,99361,25,99349,5555847,55.9
2005,Female,28,0.00027,99336,27,99323,5456498,54.9
2005,Female,29,0.0003,99309,29,99294,5357176,53.9
2005,Female,30,0.00032,99280,32,99264,5257881,53
2005,Female,31,0.00035,99248,35,99230,5158617,52
2005,Female,32,0.00037,99213,37,99195,5059387,51
2005,Female,33,0.0004,99176,40,99156,4960192,50
2005,Female,34,0.00043,99136,42,99115,4861036,49
2005,Female,35,0.00045,99094,45,99072,4761921,48.1
2005,Female,36,0.00048,99049,48,99026,4662849,47.1
2005,Female,37,0.00052,99002,52,98976,4563824,46.1
2005,Female,38,0.00059,98950,59,98921,4464848,45.1
2005,Female,39,0.00067,98892,67,98858,4365927,44.1
2005,Female,40,0.00076,98825,75,98787,4267069,43.2
2005,Female,41,0.00085,98750,83,98708,4168281,42.2
2005,Female,42,0.00094,98666,92,98620,4069573,41.2
2005,Female,43,0.00103,98574,102,98523,3970953,40.3
2005,Female,44,0.00114,98472,112,98416,3872429,39.3
2005,Female,45,0.00124,98360,122,98299,3774013,38.4
2005,Female,46,0.00135,98239,132,98173,3675714,37.4
2005,Female,47,0.00148,98107,145,98034,3577541,36.5
2005,Female,48,0.00166,97961,162,97880,3479507,35.5
2005,Female,49,0.00185,97799,181,97708,3381627,34.6
2005,Female,50,0.00206,97618,201,97517,3283919,33.6
2005,Female,51,0.00227,97416,221,97306,3186402,32.7
2005,Female,52,0.00251,97195,244,97073,3089096,31.8
2005,Female,53,0.00279,96951,270,96816,2992023,30.9
2005,Female,54,0.00308,96681,298,96532,2895207,29.9
2005,Female,55,0.00338,96383,326,96220,2798675,29
2005,Female,56,0.0037,96057,355,95880,2702455,28.1
2005,Female,57,0.00408,95702,391,95507,2606575,27.2
2005,Female,58,0.00456,95311,435,95094,2511069,26.3
2005,Female,59,0.00509,94877,483,94635,2415975,25.5
2005,Female,60,0.00565,94393,533,94127,2321340,24.6
2005,Female,61,0.00622,93860,584,93569,2227213,23.7
2005,Female,62,0.00686,93277,640,92957,2133644,22.9
2005,Female,63,0.00762,92637,706,92284,2040687,22
2005,Female,64,0.00844,91931,776,91543,1948403,21.2
2005,Female,65,0.00928,91155,846,90732,1856860,20.4
2005,Female,66,0.01017,90309,918,89850,1766129,19.6
2005,Female,67,0.0112,89391,1001,88890,1676279,18.8
2005,Female,68,0.01244,88390,1099,87840,1587389,18
2005,Female,69,0.01378,87290,1203,86689,1499549,17.2
2005,Female,70,0.01515,86087,1304,85435,1412860,16.4
2005,Female,71,0.01663,84783,1410,84078,1327425,15.7
2005,Female,72,0.01852,83373,1544,82601,1243348,14.9
2005,Female,73,0.02102,81829,1720,80969,1160747,14.2
2005,Female,74,0.02387,80109,1912,79153,1079778,13.5
2005,Female,75,0.02679,78196,2095,77149,1000626,12.8
2005,Female,76,0.02985,76101,2272,74965,923477,12.1
2005,Female,77,0.03342,73829,2468,72596,848511,11.5
2005,Female,78,0.03782,71362,2699,70012,775916,10.9
2005,Female,79,0.04272,68663,2933,67196,705904,10.3
2005,Female,80,0.04774,65729,3138,64160,638708,9.7
2005,Female,81,0.05277,62592,3303,60940,574547,9.2
2005,Female,82,0.05806,59288,3442,57567,513607,8.7
2005,Female,83,0.06388,55846,3568,54062,456040,8.2
2005,Female,84,0.07024,52278,3672,50443,401978,7.7
2005,Female,85,0.07715,48607,3750,46732,351535,7.2
2005,Female,86,0.08468,44857,3799,42957,304804,6.8
2005,Female,87,0.09288,41058,3813,39151,261846,6.4
2005,Female,88,0.10178,37245,3791,35349,222695,6
2005,Female,89,0.11144,33454,3728,31590,187346,5.6
2005,Female,90,0.12191,29726,3624,27914,155756,5.2
2005,Female,91,0.13324,26102,3478,24363,127842,4.9
2005,Female,92,0.14548,22624,3291,20979,103479,4.6
2005,Female,93,0.15868,19333,3068,17799,82501,4.3
2005,Female,94,0.17291,16265,2812,14859,64702,4
